0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:43 +0200] "GET /images/scanner-logos/maven.svg HTTP/1.1" 200 2234 "http://localhost:9000/about" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAP"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:43 +0200] "GET /images/scanner-logos/gradle.svg HTTP/1.1" 200 3708 "http://localhost:9000/about" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAQ"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:43 +0200] "GET /images/scanner-logos/msbuild.svg HTTP/1.1" 200 722 "http://localhost:9000/about" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAO"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:43 +0200] "GET /images/scanner-logos/ant.svg HTTP/1.1" 200 9688 "http://localhost:9000/about" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAR"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:43 +0200] "GET /images/scanner-logos/jenkins.svg HTTP/1.1" 200 14902 "http://localhost:9000/about" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAS"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:43 +0200] "GET /api/settings/values?keys=sonar.lf.aboutText HTTP/1.1" 200 15 "http://localhost:9000/about" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAL"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:44 +0200] "GET /api/components/search_projects?ps=1 HTTP/1.1" 200 96 "http://localhost:9000/about" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAJ"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:44 +0200] "GET /api/issues/search?resolved=false&facets=types&ps=1&additionalFields=_all HTTP/1.1" 200 799 "http://localhost:9000/about" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAK"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:46 +0200] "GET /js/368.m.2c6cbaef.chunk.js HTTP/1.1" 200 561 "http://localhost:9000/sessions/new" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAT"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:46 +0200] "GET /js/304.m.a397d431.chunk.js HTTP/1.1" 200 - "http://localhost:9000/sessions/new" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAU"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:46 +0200] "GET /api/users/identity_providers HTTP/1.1" 200 24 "http://localhost:9000/sessions/new" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAV"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:51 +0200] "POST /api/authentication/login HTTP/1.1" 200 - "http://localhost:9000/sessions/new" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAW"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:51 +0200] "GET / HTTP/1.1" 200 - "http://localhost:9000/sessions/new" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAX"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:51 +0200] "GET /api/navigation/global HTTP/1.1" 200 489 "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAZ"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:51 +0200] "GET /api/users/current HTTP/1.1" 200 354 "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAa"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:51 +0200] "GET /api/l10n/index?locale=es-ES HTTP/1.1" 200 - "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAY"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:51 +0200] "GET /api/languages/list HTTP/1.1" 200 479 "http://localhost:9000/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAb"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:52 +0200] "GET /js/352.m.5b426bc5.chunk.js HTTP/1.1" 200 4447 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAc"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:52 +0200] "GET /api/components/search_projects?filter=isFavorite&ps=1 HTTP/1.1" 200 96 "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAd"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:52 +0200] "GET /js/6.m.a6c21e5a.chunk.js HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAf"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:52 +0200] "GET /js/5.m.b9fb57ae.chunk.js HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAe"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:52 +0200] "GET /js/23.m.9bfc57e9.chunk.js HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAh"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:52 +0200] "GET /js/277.m.cc5bc8d0.chunk.js HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAg"
0:0:0:0:0:0:0:1 - - [19/may./2022:18:10:52 +0200] "GET /js/364.m.d896277f.chunk.js HTTP/1.1" 200 - "http://localhost:9000/projects" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.99 Safari/537.36" "AYDdFeF66wRRMuWUAAAi"
